REFDES,COMP_DEVICE_TYPE,COMP_VALUE,COMP_TOL,COMP_PACKAGE,SYM_X,SYM_Y,SYM_ROTATE,SYM_MIRROR
R897,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,7422.72,5905.77,180,NO
R898,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4663.01,8784.58,90,YES
R899,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,11050,5734,0,NO
R900,"Q_RES_0402LF-665,1%,1/16W,CHIPA",665,1%,R0402,10980,5774,0,NO
R901,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,7422.72,5965.77,180,NO
R902,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4599,8595.32,90,NO
R903,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,7834.89,5901.02,180,NO
R904,"Q_RES_0402LF-240,5%,1/16W,CHIPA",240,5%,R0402,7835.21,5860.59,180,NO
R905,"Q_RES_0402LF-240,5%,1/16W,CHIPA",240,5%,R0402,7835.21,5820.59,180,NO
R906,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,7834.89,5779.62,180,NO
R907,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4706.68,8783.59,90,YES
R908,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4622.73,8721.64,0,NO
R909,"Q_RES_0402LF-665,1%,1/16W,CHIPA",665,1%,R0402,11050,5774,180,NO
R910,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,3336.28,7300.23,180,NO
R912,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4732.73,8937.64,180,YES
R913,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9524.78,7777.77,0,YES
R914,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,9575.45,6277.56,180,YES
R915,"Q_RES_0402LF -10K,1%,1/16W ,EMA",10K,1%,R0402,4599,8590,270,YES
R916,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3336.28,7260.23,0,NO
R917,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9524.78,7821.77,0,YES
R918,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,5011.95,982.1,270,NO
R919,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,9576.05,6317.56,180,YES
R920,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,3547.77,7272.28,90,NO
R921,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,3320.58,7175.77,180,NO
R922,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,3336.28,7220.23,0,NO
R923,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,8984.5,8457.57,90,YES
R924,"Q_RES_0402LF-100,1%,1/16W,CHIPA",100,1%,R0402,9576.05,6358.91,180,YES
R925,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,4973.46,1072.06,270,NO
R926,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,5050.79,1034.91,180,YES
R927,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5019.49,924.51,180,NO
R928,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,8928.27,7782.52,270,YES
R929,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9576.05,6400.56,180,YES
R930,"Q_RES_0402LF-100,1%,1/16W,CHIPA",100,1%,R0402,5050.79,992.01,180,YES
R931,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,3548.75,7170.85,90,NO
R932,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3336.28,7135.23,0,NO
R933,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3780.91,3641.79,0,YES
R934,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3745.23,3688.94,0,YES
R935,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,9576.05,6441.91,180,YES
R936,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,3336.28,7081.05,0,NO
R937,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2200,6354,90,NO
R938,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,2432.13,6645.44,0,YES
R939,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,2432.13,6605.44,0,YES
R940,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,6099.77,9707.48,270,NO
R942,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5788.74,9288,180,NO
R943,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5788.74,9328,180,NO
R944,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4559,8590,270,YES
R945,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,2386.8,7343.3,270,NO
R947,"Q_RES_0402LF-1K,5%,1/16W,CHIP,A",1K,5%,R0402,6183.85,10232.29,90,YES
R948,"Q_RES_0402LF-100,5%,1/16W,CHIPA",100,5%,R0402,1428,77,270,YES
R949,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,6142.71,7783.85,0,NO
R950,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,6216.71,7783.85,180,NO
R953,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,2744.43,6694.34,180,NO
R954,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,2744.43,6774.34,0,NO
R955,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,2744.43,6734.34,0,NO
R959,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,1388,77,270,YES
R960,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,5757.28,9791.77,0,NO
R961,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3478.51,2220.14,270,NO
R962,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3438.51,2220.14,270,NO
R963,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3358.51,2220.14,270,NO
R964,"Q_RES_0402LF-240,1%,1/16W,CHIPA",240,1%,R0402,3398.51,2220.14,270,NO
R965,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,3193.51,2220.14,270,NO
R966,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,3313.51,2220.14,270,NO
R967,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,3273.51,2220.14,270,NO
R968,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9320.59,7613.83,270,NO
R969,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9280.59,7613.83,270,NO
R970,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,9200.59,7613.83,270,NO
R971,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9240.59,7613.83,270,NO
R972,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,9115.59,7613.83,270,NO
R973,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,9075.59,7613.83,270,NO
R974,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,9035.59,7613.83,270,NO
R975,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,9155.59,7613.83,270,NO
R980,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4225.24,158.23,0,NO
R981,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4227.64,222.23,0,NO
R982,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5241.43,10886.24,180,NO
R983,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4984.93,10957.14,270,NO
R984,"Q_RES_0603-0,5%,1/10W,CHIP,TMPA",0,5%,R0603,4650.33,10643.54,180,YES
R985,"Q_RES_0603-0,5%,1/10W,CHIP,TMPA",0,5%,R0603,4620,10833,180,NO
R986,"Q_RES_0603-0,5%,1/10W,EMPTY,TMA",0,5%,R0603,4619.93,10779.04,180,NO
R987,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,5496.36,10770.47,180,NO
R988,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,4830.44,11077.81,90,NO
R989,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,5042.64,11063.27,0,NO
R990,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,4927.64,11065.73,180,NO
R991,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,5447.73,11277.64,90,NO
R992,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,4845.64,11022.73,180,NO
R993,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,5042.64,11023.27,180,NO
R994,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5042.64,10942.73,0,NO
R995,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,5179.86,10467.43,270,NO
R996,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,5237.86,10679.57,270,NO
R997,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,2766.04,6917.07,270,NO
R1001,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,4712.73,8335.36,180,YES
R1002,"Q_RES_0402LF-22       ,5%  ,1/B",22,5%,R0402,2631.93,6992.04,180,NO
R1005,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4723.27,8030.36,180,NO
R1006,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4723.27,7989.36,180,NO
R1008,"Q_RES_0402LF-20K,5%,1/16W,CHIPA",20K,5%,R0402,6384.28,11581.27,0,NO
R1009,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,5127.27,8020.36,180,NO
R1010,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,5127.27,7979.36,180,NO
R1026,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,4653.36,9612.73,270,NO
R1027,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,4694.36,9612.73,270,NO
R1028,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3970.08,4837.57,180,YES
R1029,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,10358.43,10312.58,270,YES
R1030,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,10223.43,10312.58,270,YES
R1031,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,10173.43,10312.58,270,YES
R1032,"Q_RES_0402LF-220,5%,1/16W,CHIPA",220,5%,R0402,3749.74,4503.71,225,YES
R1033,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,4040.9,4837.58,180,YES
R1034,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,5766.31,9691.84,90,YES
R1035,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,5830.44,9696.04,90,YES
R1036,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,13493.92,2558.33,0,NO
R1037,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,15515.11,2370.52,180,NO
R1038,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,11426.47,10775.53,0,NO
R1039,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,5954.14,6106.55,180,NO
R1040,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,7400.17,10544.08,0,NO
R1041,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,1117.31,6054.38,180,NO
R1042,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,11788.42,10767.56,0,NO
R1043,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,6689.32,10652.61,180,NO
R1044,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,6324.22,6106.55,180,NO
R1045,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,395.55,6125.68,180,NO
R1046,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,7049.72,10652.61,180,NO
R1047,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,755.62,6123.28,180,NO
R1048,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,11066.03,10726.1,0,NO
R1049,"Q_RES_0402LF-2.0,1%,1/16W,CHIPA",2,1%,R0402,5604.14,6106.55,180,NO
R1050,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11426.47,10730.89,0,NO
R1051,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,5954.5,5972.71,180,NO
R1052,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,7049.72,10772.61,180,NO
R1053,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,755.62,5988.28,180,NO
R1054,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,7400.17,10584.08,0,NO
R1055,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,1117.31,5919.38,180,NO
R1056,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,13504.1,2395.54,0,NO
R1057,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,13624.78,2472.33,0,NO
R1058,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11788.42,10722.56,0,NO
R1059,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,6689.32,10772.61,180,NO
R1060,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,6324.58,5972.71,180,NO
R1061,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,395.55,5992.32,180,NO
R1062,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,5954.5,6067.58,0,NO
R1063,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,755.62,6078.72,0,NO
R1064,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,1117.31,6009.38,0,NO
R1065,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11066.03,10681.1,0,NO
R1066,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,6324.58,6017.71,0,NO
R1067,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,5604.5,5972.71,180,NO
R1068,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11066.03,10636.1,180,NO
R1069,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,5604.5,6017.71,0,NO
R1070,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11426.47,10685.89,180,NO
R1071,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,7049.72,10732.61,0,NO
R1072,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,7400.17,10624.08,180,NO
R1073,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,6689.32,10692.61,0,NO
R1074,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,11788.42,10677.56,180,NO
R1075,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,395.55,6037.32,0,NO
R1076,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2160,6354,270,YES
R1077,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2120,6354,90,NO
R1078,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,1672.33,7244.72,0,YES
R1079,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,1657.96,6935.82,180,YES
R1081,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,1699.67,7203.58,180,YES
R1082,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,1657.96,6975.82,180,YES
R1086,"Q_RES_0402LF-100,5%,1/16W,CHIPA",100,5%,R0402,1234,66,180,YES
R1089,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,11481.78,1570.94,180,NO
R1090,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,11935.88,1515.14,0,NO
R1092,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,1234,146,0,YES
R1106,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,9109.32,1424.07,90,NO
R1108,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5964.3,9347.7,90,YES
R1109,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,1794.92,7245.88,270,YES
R1117,"Q_RES_0402LF-1K,5%,1/16W,CHIP,A",1K,5%,R0402,2522.13,6615.44,0,NO
R1131,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,5015.27,7192.83,90,NO
R1157,"Q_RES_0402LF-1K,5%,1/16W,CHIP,A",1K,5%,R0402,2306.8,7341.25,90,NO
R1162,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,4544.72,8135.77,180,YES
R1197,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5178.48,10992.55,270,YES
R1198,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5138.48,10992.55,270,YES
R1199,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4949.48,10911.75,270,YES
R1200,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4909.48,10911.75,270,YES
R1201,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4818.12,10911.75,270,YES
R1202,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4778.12,10911.75,270,YES
R1203,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4611.91,11000.61,270,YES
R1204,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,6067,10107,90,NO
R1206,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4571.91,11000.61,270,YES
R1208,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4661.91,11000.61,270,YES
R1209,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4701.91,11000.61,270,YES
R1210,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5035.48,10992.55,270,YES
R1212,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5075.48,10992.55,270,YES
R1213,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,4713.27,7930.23,180,YES
R1223,"Q_RES_0402LF-1K,1%,1/16W,EMPTYA",1K,1%,R0402,1625.13,7341.25,90,NO
R1232,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5968,7390,180,NO
R1242,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,1326.87,6538.56,180,NO
R1245,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,7816.64,2450.18,180,NO
R1246,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,1508.36,6715.73,90,NO
R1247,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,1326.87,6578.56,180,NO
R1249,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,1376.36,6715.73,90,NO
R1250,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,1468.36,6715.73,90,NO
R1253,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,1416.36,6715.73,90,NO
R1255,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,2170.63,7230.34,90,YES
R1258,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,1549.13,6613.44,270,NO
R1261,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,12680.82,2087.87,180,NO
R1264,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,8862.52,6468.77,180,YES
R1266,"Q_RES_0402LF-100,1%,1/16W,CHIPA",100,1%,R0402,883.35,10165.75,90,NO
R1269,"Q_RES_0402LF-51,5%,1/16W,CHIP,A",51,5%,R0402,5138.76,10538.43,90,NO
R1270,"Q_RES_0402LF-51,5%,1/16W,CHIP,A",51,5%,R0402,5138.76,10467.43,270,NO
R1271,"Q_RES_0603-0,5%,1/10W,CHIP,TMPA",0,5%,R0603,4557.96,10696.93,270,NO
R1273,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4722.73,8100.64,0,NO
R1274,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,4643.96,10392.93,270,NO
R1277,"Q_RES_0402LF-51,5%,1/16W,CHIP,A",51,5%,R0402,5154.76,10608.73,270,NO
R1281,"Q_RES_0402LF-51,5%,1/16W,CHIP,A",51,5%,R0402,5154.76,10679.57,90,NO
R1282,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,8517.13,5128.64,270,NO
R1283,"Q_RES_0402LF-75,5%,1/16W,CHIP,A",75,5%,R0402,3041.91,1672.08,90,YES
R1284,"Q_RES_0402LF-51,5%,1/16W,CHIP,A",51,5%,R0402,5154.76,10749.57,270,NO
R1285,"Q_RES_0402LF-75,5%,1/16W,CHIP,A",75,5%,R0402,3001.91,1672.08,90,YES
R1289,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5138.73,7798.36,180,YES
R1290,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,9150.32,1424.07,90,NO
R1291,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,9089.22,1321.57,90,NO
R1293,"Q_RES_0402LF-10,5%,1/16W,CHIP,A",10,5%,R0402,5241.57,10845.76,0,NO
R1295,"Q_RES_0402LF-2.49K,1%,1/16W,CHA",2.49K,1%,R0402,4640.93,10732.04,180,NO
R1298,"Q_RES_0603-0,5%,1/10W,CHIP,TMPA",0,5%,R0603,4607.27,10843.64,180,YES
R1303,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4658.93,10581.04,0,NO
R1304,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4658.93,10621.04,0,NO
R1307,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,8747.13,5173.64,180,NO
R1308,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,2726.04,6917.07,90,NO
R1309,"Q_RES_0603-0,5%,1/10W,CHIP,TMPA",0,5%,R0603,4560.93,10337.86,270,YES
R1311,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,8747.13,5088.64,180,NO
R1314,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5124.86,10982.93,0,NO
R1315,"Q_RES_0402LF-2K,5%,1/16W,CHIP,A",2K,5%,R0402,4825.86,10801.07,180,YES
R1316,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,2686.04,6917.07,90,NO
R1317,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,1666.13,7341.25,270,NO
R1318,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,8747.13,5218.64,0,NO
R1319,"Q_RES_0402LF-1.5K,1%,1/16W,EMPA",1.5K,1%,R0402,4825.86,10761.07,180,YES
R1321,"Q_RES_0402LF-75,5%,1/16W,CHIP,A",75,5%,R0402,8777.69,6225.65,0,YES
R1322,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,8747.13,5043.64,0,NO
R1323,"Q_RES_0402LF-75,5%,1/16W,CHIP,A",75,5%,R0402,8777.03,6266.76,0,YES
R1324,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4487.73,8206.36,180,YES
R1325,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,9129.22,1321.57,90,NO
R1327,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4711.73,8285.36,0,YES
R1331,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,8042.97,1337.23,270,NO
R1332,"Q_RES_0402LF-1K,1%,1/16W,EMPTYA",1K,1%,R0402,8048.69,3305.42,180,NO
R1334,"Q_RES_0402LF-1K,5%,1/16W,CHIP,A",1K,5%,R0402,2945.57,7065.94,0,YES
R1335,"Q_RES_0402LF-20K,5%,1/16W,CHIPA",20K,5%,R0402,2945.57,7105.94,180,YES
R1336,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5826,7390,180,NO
R1337,"Q_RES_0402LF-330  ,5%,1/16W,CHA",330,5%,R0402,5972,7728,0,NO
R1338,"Q_RES_0402LF-330  ,5%,1/16W,CHA",330,5%,R0402,5972,7670,0,NO
R1339,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2933.34,7329.93,0,YES
R1340,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2803.93,7255.16,90,YES
R1341,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,2761.93,7255.16,270,YES
R1342,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5694,7404,180,NO
R1343,"Q_RES_0805LF-0,5%,1/8W,CHIP,CSA",0,5%,R0805,2863.36,7047.87,270,YES
R1344,"Q_RES_0805LF-0,5%,1/8W,EMPTY,CA",0,5%,R0805,2785.01,7048.13,270,YES
R1351,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5694.12,7909.12,270,NO
R1352,"Q_RES_0402LF-100,5%,1/16W,CHIPA",100,5%,R0402,5470.17,8035.96,270,NO
R1353,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,5271.66,7579.99,180,NO
